MiniDOT Logger Concatenated Data File
Sensor:             7450-539875
Concatenation Date: 2026Mar16 14:22:04 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 186.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1772061660,           2026-02-25 23:21:00,           2026-02-25 17:21:00,      3.470000,     15.277000,         11.566000,                   118.008101,      0.960000
                1772062260,           2026-02-25 23:31:00,           2026-02-25 17:31:00,      3.470000,     15.260000,         11.555000,                   117.852758,      0.959000
                1772062860,           2026-02-25 23:41:00,           2026-02-25 17:41:00,      3.470000,     15.260000,         11.503000,                   117.322395,      0.960000
                1772063460,           2026-02-25 23:51:00,           2026-02-25 17:51:00,      3.470000,     15.226000,         11.427000,                   116.461995,      0.960000
                1772064060,           2026-02-26 00:01:00,           2026-02-25 18:01:00,      3.470000,     15.217000,         11.314000,                   115.287977,      0.960000
                1772064660,           2026-02-26 00:11:00,           2026-02-25 18:11:00,      3.470000,     15.191000,         11.220000,                   114.266129,      0.960000
                1772065260,           2026-02-26 00:21:00,           2026-02-25 18:21:00,      3.470000,     15.166000,         11.131000,                   113.298694,      0.960000
                1772065860,           2026-02-26 00:31:00,           2026-02-25 18:31:00,      3.470000,     15.148000,         11.063000,                   112.562865,      0.959000
                1772066460,           2026-02-26 00:41:00,           2026-02-25 18:41:00,      3.470000,     15.131000,         11.000000,                   111.880843,      0.959000
                1772067060,           2026-02-26 00:51:00,           2026-02-25 18:51:00,      3.470000,     15.088000,         10.930000,                   111.065804,      0.958000
                1772067660,           2026-02-26 01:01:00,           2026-02-25 19:01:00,      3.470000,     15.062000,         10.930000,                   111.003493,      0.959000
                1772068260,           2026-02-26 01:11:00,           2026-02-25 19:11:00,      3.470000,     15.054000,         10.906000,                   110.740623,      0.958000
                1772068860,           2026-02-26 01:21:00,           2026-02-25 19:21:00,      3.470000,     15.037000,         10.870000,                   110.334562,      0.959000
                1772069460,           2026-02-26 01:31:00,           2026-02-25 19:31:00,      3.470000,     15.011000,         10.805000,                   109.613203,      0.958000
                1772070060,           2026-02-26 01:41:00,           2026-02-25 19:41:00,      3.470000,     15.002000,         10.796000,                   109.500603,      0.959000
                1772070660,           2026-02-26 01:51:00,           2026-02-25 19:51:00,      3.470000,     14.976000,         10.790000,                   109.378257,      0.959000
                1772071260,           2026-02-26 02:01:00,           2026-02-25 20:01:00,      3.470000,     14.950000,         10.769000,                   109.104018,      0.959000
                1772071860,           2026-02-26 02:11:00,           2026-02-25 20:11:00,      3.470000,     14.942000,         10.734000,                   108.730604,      0.959000
                1772072460,           2026-02-26 02:21:00,           2026-02-25 20:21:00,      3.470000,     14.942000,         10.675000,                   108.132961,      0.958000
                1772073060,           2026-02-26 02:31:00,           2026-02-25 20:31:00,      3.470000,     14.907000,         10.611000,                   107.403292,      0.958000
                1772073660,           2026-02-26 02:41:00,           2026-02-25 20:41:00,      3.470000,     14.882000,         10.612000,                   107.355290,      0.959000
                1772074260,           2026-02-26 02:51:00,           2026-02-25 20:51:00,      3.470000,     14.890000,         10.575000,                   106.999517,      0.959000
                1772074860,           2026-02-26 03:01:00,           2026-02-25 21:01:00,      3.470000,     14.856000,         10.533000,                   106.496102,      0.958000
                1772075460,           2026-02-26 03:11:00,           2026-02-25 21:11:00,      3.470000,     14.847000,         10.478000,                   105.919357,      0.958000
                1772076060,           2026-02-26 03:21:00,           2026-02-25 21:21:00,      3.470000,     14.830000,         10.437000,                   105.466036,      0.958000
                1772076660,           2026-02-26 03:31:00,           2026-02-25 21:31:00,      3.470000,     14.813000,         10.390000,                   104.952416,      0.958000
                1772077260,           2026-02-26 03:41:00,           2026-02-25 21:41:00,      3.470000,     14.795000,         10.343000,                   104.436883,      0.958000
                1772077860,           2026-02-26 03:51:00,           2026-02-25 21:51:00,      3.470000,     14.769000,         10.273000,                   103.671581,      0.957000
                1772078460,           2026-02-26 04:01:00,           2026-02-25 22:01:00,      3.470000,     14.744000,         10.260000,                   103.484229,      0.958000
                1772079060,           2026-02-26 04:11:00,           2026-02-25 22:11:00,      3.470000,     14.709000,         10.207000,                   102.871453,      0.958000
                1772079660,           2026-02-26 04:21:00,           2026-02-25 22:21:00,      3.470000,     14.709000,         10.165000,                   102.448156,      0.958000
                1772080260,           2026-02-26 04:31:00,           2026-02-25 22:31:00,      3.470000,     14.649000,         10.123000,                   101.891919,      0.957000
                1772080860,           2026-02-26 04:41:00,           2026-02-25 22:41:00,      3.470000,     14.640000,         10.074000,                   101.378874,      0.958000
                1772081460,           2026-02-26 04:51:00,           2026-02-25 22:51:00,      3.470000,     14.605000,         10.046000,                   101.020161,      0.958000
                1772082060,           2026-02-26 05:01:00,           2026-02-25 23:01:00,      3.470000,     14.588000,          9.980000,                   100.319361,      0.957000
